date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,avg_uniqueness
2022-02-10,ng1s,-1,2022-02-25,-0.14334540631536008,0,0.19488266933684628,10,1.5,1.0,0.11060606060606061
2022-02-11,ng1s,-1,2022-02-16,-0.1969022108153582,0,0.1910311233494719,10,1.5,1.0,0.11458333333333333
2022-02-14,ng1s,-1,2022-03-01,-0.10388792380616141,0,0.19144818471236572,10,1.5,1.0,0.10523415977961431
2022-02-15,ng1s,-1,2022-03-02,-0.11988086955841992,0,0.18831934688205904,10,1.5,1.0,0.10339761248852156
2022-02-16,ng1s,-1,2022-03-03,-0.013715101239853755,0,0.19275258628372657,10,1.5,1.0,0.10156106519742882
2022-02-17,ng1s,-1,2022-03-04,-0.13227912211592585,0,0.1920301473961936,10,1.5,1.0,0.09972451790633609
2022-02-18,ng1s,-1,2022-03-07,-0.1041801937264819,0,0.18845783025755677,10,1.5,1.0,0.09788797061524335
2022-02-22,ng1s,-1,2022-03-08,-0.014794255164577219,0,0.18501222833548076,10,1.5,1.0,0.09605142332415059
2022-02-23,ng1s,-1,2022-03-09,0.01458620552401424,1,0.18206901076046214,10,1.5,1.0,0.09421487603305785
2022-02-24,ng1s,-1,2022-03-10,0.0021522319110459653,1,0.1785062748658416,10,1.5,1.0,0.09338842975206613
2022-02-25,ng1s,-1,2022-03-11,-0.057050223828432944,0,0.1768867752600427,10,1.5,1.0,0.09256198347107439
2022-02-28,ng1s,-1,2022-03-14,-0.05815415400298285,0,0.17374314884047098,10,1.5,1.0,0.09173553719008264
2022-03-01,ng1s,-1,2022-03-15,0.001093932852148205,1,0.17176953022332342,10,1.5,1.0,0.09090909090909091
2022-03-02,ng1s,-1,2022-03-16,0.0029421413763498494,1,0.16993214968755613,10,1.5,1.0,0.09090909090909091
2022-03-03,ng1s,-1,2022-03-17,-0.05675438812610212,0,0.16677049021316012,10,1.5,1.0,0.09090909090909091
2022-03-04,ng1s,-1,2022-03-18,0.03050273517357005,1,0.16712397318207617,10,1.5,1.0,0.09173553719008266
2022-03-07,ng1s,-1,2022-03-21,-0.013861855996258665,0,0.16603967488885318,10,1.5,1.0,0.09357208448117539
2022-03-08,ng1s,-1,2022-03-22,-0.14579310243551435,0,0.1684756873980835,10,1.5,1.0,0.09667125803489439
2022-03-09,ng1s,-1,2022-03-23,-0.15598584049998898,0,0.16514527089834602,10,1.5,1.0,0.10139380821199002
2022-03-10,ng1s,-1,2022-03-24,-0.1666212084236518,0,0.1623957254994358,10,1.5,1.0,0.10828086055358783
2022-03-11,ng1s,-1,2022-03-25,-0.17805487161449163,0,0.15954067944809774,10,1.5,1.0,0.13031942804670077
2022-03-14,ng1s,-1,2022-03-24,-0.1598612756361768,0,0.15676827498954937,10,1.5,1.0,0.11214125380792048
2022-03-15,ng1s,-1,2022-03-24,-0.1827122134377286,0,0.15428377921465258,10,1.5,1.0,0.11479527417027419
2022-03-16,ng1s,-1,2022-03-25,-0.17235187253004214,0,0.15293486349460905,10,1.5,1.0,0.14509830447330446
2022-03-17,ng1s,-1,2022-03-31,-0.12165771838904349,0,0.1526383938308495,10,1.5,1.0,0.46089794044339494
2022-05-04,ng1s,-1,2022-05-18,0.005586319912763149,1,0.1403271275791872,10,1.5,1.0,0.38939393939393946
2022-05-05,ng1s,-1,2022-05-19,0.05408102912908486,1,0.13875453506544932,10,1.5,1.0,0.31666666666666665
2022-05-06,ng1s,-1,2022-05-20,-0.0049736234365804766,0,0.1501303657533366,10,1.5,1.0,0.29393939393939394
2022-05-17,ng1s,-1,2022-06-01,-0.03504013729609823,0,0.15892115264733217,10,1.5,1.0,0.2515151515151515
2022-05-18,ng1s,-1,2022-06-02,-0.0022033808316077597,0,0.15577881507056754,10,1.5,1.0,0.24696969696969698
2022-05-19,ng1s,-1,2022-06-03,-0.01396159122649343,0,0.1530483688326958,10,1.5,1.0,0.24696969696969703
2022-05-25,ng1s,-1,2022-06-09,0.0033354865004114886,1,0.14882451189291565,10,1.5,1.0,0.20476190476190476
2022-06-01,ng1s,-1,2022-06-15,0.14673399803175036,1,0.15136603592711478,10,1.5,1.0,0.1774891774891775
2022-06-02,ng1s,-1,2022-06-16,0.12033065664726228,1,0.1496984030822601,10,1.5,1.0,0.18203463203463202
2022-06-03,ng1s,-1,2022-06-17,0.1852634696406945,1,0.146738128352951,10,1.5,1.0,0.19415584415584416
2022-06-06,ng1s,-1,2022-06-17,0.2550955685708668,1,0.15284397456754287,10,1.5,1.0,0.19357142857142856
2022-06-07,ng1s,-1,2022-06-14,0.22640772291853095,1,0.1500207389977025,10,1.5,1.0,0.15873015873015872
2022-06-08,ng1s,-1,2022-06-23,0.279203989196258,1,0.1542369442007653,10,1.5,1.0,0.41536796536796533
2020-03-16,gc1s,1,2020-03-24,0.11725529767058895,1,0.05280669268303361,10,1.5,1.0,0.511904761904762
2020-03-18,gc1s,1,2020-03-24,0.12375668177025245,1,0.05686851669922014,10,1.5,1.0,0.31666666666666665
2020-03-19,gc1s,1,2020-03-24,0.12269316568564603,1,0.05578859606008265,10,1.5,1.0,0.2708333333333333
2020-03-20,gc1s,1,2020-03-24,0.11868516771418047,1,0.05481659033790371,10,1.5,1.0,0.25
2020-03-25,gc1s,-1,2020-04-08,-0.030594138170209062,0,0.07197159208996452,10,1.5,1.0,0.2811688311688311
2020-03-26,gc1s,-1,2020-04-09,-0.05571282298319247,0,0.07110595918800638,10,1.5,1.0,0.2032467532467532
2020-03-27,gc1s,-1,2020-04-13,-0.0648691131077399,0,0.06978821896870568,10,1.5,1.0,0.1805194805194805
2020-03-30,gc1s,-1,2020-04-13,-0.07193281402395724,0,0.06860290161330096,10,1.5,1.0,0.16523809523809524
2020-03-31,gc1s,-1,2020-04-09,-0.0978328949122016,0,0.0698034036800806,10,1.5,1.0,0.14404761904761904
2020-04-01,gc1s,-1,2020-04-09,-0.10142013322518184,0,0.06845565900515464,10,1.5,1.0,0.13605442176870747
2020-04-02,gc1s,-1,2020-04-09,-0.0702814923368551,0,0.06939855307886757,10,1.5,1.0,0.13095238095238093
2020-04-03,gc1s,-1,2020-04-13,-0.07030442972341033,0,0.06806164214153783,10,1.5,1.0,0.1488095238095238
2020-04-13,gc1s,-1,2020-04-27,0.021346656068952252,1,0.06778497398227147,10,1.5,1.0,0.3181818181818182
2020-04-15,gc1s,-1,2020-04-29,0.015400528669844427,1,0.06629473365873238,10,1.5,1.0,0.23484848484848478
2020-04-16,gc1s,-1,2020-04-30,0.02165502107546813,1,0.06515818962272471,10,1.5,1.0,0.2075757575757576
2020-04-17,gc1s,-1,2020-05-01,-0.0012361667171325585,0,0.06527078398512152,10,1.5,1.0,0.2
2020-04-20,gc1s,-1,2020-05-04,-0.001227208973231697,0,0.06407223180404296,10,1.5,1.0,0.20757575757575755
2020-04-27,gc1s,1,2020-05-11,-0.014966933509259706,0,0.06138872531757011,10,1.5,1.0,0.26060606060606056
2020-04-28,gc1s,1,2020-05-12,-0.008942050857871031,0,0.06019649947059564,10,1.5,1.0,0.27575757575757576
2020-05-06,gc1s,1,2020-05-20,0.037666567967726605,1,0.054906264838026964,10,1.5,1.0,0.38636363636363635
2020-05-07,gc1s,1,2020-05-21,-0.0022598215346082418,0,0.055406920062311404,10,1.5,1.0,0.38636363636363635
2020-05-20,gc1s,-1,2020-06-04,0.024217840705416327,1,0.04863515964593828,10,1.5,1.0,0.21623376623376622
2020-05-21,gc1s,-1,2020-06-05,0.032624603363848315,1,0.04910219593192299,10,1.5,1.0,0.20108225108225106
2020-05-22,gc1s,-1,2020-06-08,0.027601938986301366,1,0.048326456447949855,10,1.5,1.0,0.18896103896103897
2020-05-26,gc1s,-1,2020-06-09,0.0036454114076506228,1,0.048353330168653896,10,1.5,1.0,0.1813852813852814
2020-05-27,gc1s,-1,2020-06-10,0.003532545745250526,1,0.047402755344385636,10,1.5,1.0,0.18896103896103894
2020-05-28,gc1s,-1,2020-06-11,-0.00665393739037512,0,0.04646470786528529,10,1.5,1.0,0.2162337662337662
2020-06-02,gc1s,-1,2020-06-16,-0.0014417531775399173,0,0.04490287534081918,10,1.5,1.0,0.44350649350649346
2020-06-19,gc1s,1,2020-07-06,0.023103251571104266,1,0.04115541751841722,10,1.5,1.0,0.3076839826839826
2020-06-22,gc1s,1,2020-07-07,0.024626358685142735,1,0.04056012830422135,10,1.5,1.0,0.22813852813852808
2020-06-23,gc1s,1,2020-07-08,0.021661054993997952,1,0.04004335665644805,10,1.5,1.0,0.19404761904761905
2020-06-25,gc1s,1,2020-07-10,0.017677623402180487,1,0.038674496384522285,10,1.5,1.0,0.1549062049062049
2020-06-26,gc1s,1,2020-07-13,0.01898556423397224,1,0.038008045240360055,10,1.5,1.0,0.14227994227994228
2020-06-29,gc1s,1,2020-07-14,0.01807770043568646,1,0.03725786626717855,10,1.5,1.0,0.1341991341991342
2020-07-02,gc1s,1,2020-07-17,0.011173184360803834,1,0.03653864767695573,10,1.5,1.0,0.11702741702741704
2020-07-06,gc1s,1,2020-07-20,0.013325899082114123,1,0.03581789844977294,10,1.5,1.0,0.11414141414141415
2020-07-07,gc1s,1,2020-07-21,0.018785568267656094,1,0.035444410551908674,10,1.5,1.0,0.11414141414141415
2020-07-08,gc1s,1,2020-07-22,0.02444249148108457,1,0.034846277164931064,10,1.5,1.0,0.11576479076479075
2020-07-09,gc1s,1,2020-07-23,0.047788003107327004,1,0.03483058066270907,10,1.5,1.0,0.11955266955266955
2020-07-10,gc1s,1,2020-07-24,0.05305510850492934,1,0.03417194209767982,10,1.5,1.0,0.1309163059163059
2020-07-13,gc1s,1,2020-07-27,0.06443966704991544,1,0.033670984352951065,10,1.5,1.0,0.1511183261183261
2020-07-14,gc1s,1,2020-07-27,0.06485055695867836,1,0.03302323208433122,10,1.5,1.0,0.15511904761904763
2020-07-15,gc1s,1,2020-07-27,0.06461572390065018,1,0.03237685185236224,10,1.5,1.0,0.16000881834215167
2020-07-16,gc1s,1,2020-07-23,0.049825029161279843,1,0.03219912173239286,10,1.5,1.0,0.12427248677248676
2020-08-18,gc1s,-1,2020-09-01,0.016988723865177136,1,0.04385883444639104,10,1.5,1.0,0.31666666666666665
2020-08-19,gc1s,-1,2020-09-02,0.012992945232127684,1,0.04549262524594713,10,1.5,1.0,0.2484848484848485
2020-08-20,gc1s,-1,2020-09-03,0.004469560749445822,1,0.04539591268137284,10,1.5,1.0,0.23333333333333336
2020-08-21,gc1s,-1,2020-09-04,0.006522855672442596,1,0.044499469665851235,10,1.5,1.0,0.2484848484848485
2020-08-24,gc1s,-1,2020-09-08,-0.0020627062683074016,0,0.043728809876785235,10,1.5,1.0,0.31666666666666665
2020-09-23,gc1s,1,2020-10-07,0.011988867482549015,1,0.040102159096361924,10,1.5,1.0,0.2984848484848484
2020-09-24,gc1s,1,2020-10-08,0.009696840525242889,1,0.03946976783723149,10,1.5,1.0,0.2257575757575757
2020-09-25,gc1s,1,2020-10-09,0.032095590208081504,1,0.03879635913028404,10,1.5,1.0,0.20303030303030303
2020-09-28,gc1s,1,2020-10-12,0.02475694629130043,1,0.03850195109392823,10,1.5,1.0,0.20303030303030303
2020-09-29,gc1s,1,2020-10-13,-0.0045187053371380514,0,0.03844658466017072,10,1.5,1.0,0.22575757575757577
2020-09-30,gc1s,1,2020-10-14,0.006225270381883252,1,0.037755832505404145,10,1.5,1.0,0.29848484848484846
2020-10-19,gc1s,1,2020-11-02,-0.010043416850474163,0,0.03385376622961395,10,1.5,1.0,0.27536075036075036
2020-10-20,gc1s,1,2020-11-03,-0.0026104208033160825,0,0.03320625564596319,10,1.5,1.0,0.19354256854256854
2020-10-21,gc1s,1,2020-11-04,-0.017258357088837717,0,0.03286294065400064,10,1.5,1.0,0.1571789321789322
2020-10-22,gc1s,1,2020-11-05,0.022156883337224764,1,0.03325062524908781,10,1.5,1.0,0.136976911976912
2020-10-23,gc1s,1,2020-11-06,0.024406886417570606,1,0.03259377496585482,10,1.5,1.0,0.12561327561327562
2020-10-26,gc1s,1,2020-11-09,-0.026919242276863264,0,0.031949532940722336,10,1.5,1.0,0.12041847041847041
2020-10-27,gc1s,1,2020-11-10,-0.018567916733552292,0,0.03138862284896016,10,1.5,1.0,0.11825396825396824
2020-10-28,gc1s,1,2020-11-11,-0.009365687526462052,0,0.03256529305624711,10,1.5,1.0,0.12041847041847041
2020-10-29,gc1s,1,2020-11-12,0.002837259092815847,1,0.03208673556025996,10,1.5,1.0,0.12420634920634921
2020-10-30,gc1s,1,2020-11-13,0.00335124208553772,1,0.03177284028317062,10,1.5,1.0,0.1322871572871573
2020-11-03,gc1s,1,2020-11-17,-0.013243299825992039,0,0.031437396199714286,10,1.5,1.0,0.15955988455988457
2020-11-04,gc1s,1,2020-11-18,-0.011760362832556215,0,0.031163214589469555,10,1.5,1.0,0.18077200577200575
2020-11-10,gc1s,1,2020-11-24,-0.03820431614971953,0,0.046184802863943906,10,1.5,1.0,0.23874458874458873
2020-11-12,gc1s,1,2020-11-27,-0.048742159379174255,0,0.04481592829978246,10,1.5,1.0,0.24393939393939396
2020-11-19,gc1s,1,2020-11-27,-0.04271216071988981,0,0.0411031430832785,10,1.5,1.0,0.24722222222222223
2020-11-23,gc1s,1,2020-12-08,0.016701914223533176,1,0.04125132919907197,10,1.5,1.0,0.1725108225108225
2020-11-24,gc1s,1,2020-12-09,0.015241040366209768,1,0.04176796048232129,10,1.5,1.0,0.16493506493506493
2020-11-25,gc1s,1,2020-12-10,0.01446554769348496,1,0.04096167914681573,10,1.5,1.0,0.16493506493506493
2020-11-27,gc1s,1,2020-12-11,0.031038532524672702,1,0.04072307978998011,10,1.5,1.0,0.16948051948051948
2020-11-30,gc1s,1,2020-12-14,0.028749508677471836,1,0.03993123473535513,10,1.5,1.0,0.17705627705627705
2020-12-01,gc1s,1,2020-12-15,0.020012095228989946,1,0.041758918302734156,10,1.5,1.0,0.1816017316017316
2020-12-02,gc1s,1,2020-12-16,0.015790623969021533,1,0.041204622350461205,10,1.5,1.0,0.18917748917748914
2020-12-14,gc1s,1,2020-12-29,0.027727744114299346,1,0.038393638332079386,10,1.5,1.0,0.27575757575757576
2020-12-15,gc1s,1,2020-12-30,0.02053576240383248,1,0.038548472225726285,10,1.5,1.0,0.26818181818181813
2020-12-16,gc1s,1,2020-12-31,0.01936420848808318,1,0.03781437203390926,10,1.5,1.0,0.26060606060606056
2020-12-24,gc1s,1,2021-01-11,-0.01720475786805853,0,0.03530022263252896,10,1.5,1.0,0.1803030303030303
2020-12-28,gc1s,1,2021-01-12,-0.019251223147141117,0,0.034617229997576215,10,1.5,1.0,0.1803030303030303
2020-12-29,gc1s,1,2021-01-13,-0.014870678214971234,0,0.033939576746016074,10,1.5,1.0,0.19242424242424241
2020-12-30,gc1s,1,2021-01-14,-0.022182317513287808,0,0.033433491370571465,10,1.5,1.0,0.22272727272727275
2020-12-31,gc1s,1,2021-01-15,-0.034404516910626515,0,0.032772803793020874,10,1.5,1.0,0.29848484848484846
2021-01-04,gc1s,1,2021-01-08,-0.05712524401287389,0,0.036051003913364,10,1.5,1.0,0.16666666666666666
2021-01-20,gc1s,-1,2021-02-03,0.01883265244254617,1,0.04150188550673614,10,1.5,1.0,0.5454545454545454
2021-01-21,gc1s,-1,2021-02-04,0.041996575033507955,1,0.04068012244328283,10,1.5,1.0,0.5
2021-02-04,gc1s,1,2021-02-19,-0.007704332288551163,0,0.03824103130398185,10,1.5,1.0,0.9090909090909091
2021-02-19,gc1s,1,2021-03-04,-0.043152919994866035,0,0.03504649943772048,10,1.5,1.0,0.595
2021-02-26,gc1s,1,2021-03-12,-0.005205923179460115,0,0.037683374220947,10,1.5,1.0,0.19877672832218288
2021-03-01,gc1s,1,2021-03-15,0.003598374922260339,1,0.03694174429142051,10,1.5,1.0,0.16158664567755476
2021-03-02,gc1s,1,2021-03-16,-0.0015574526897451646,0,0.03659939137047644,10,1.5,1.0,0.1395480781844418
2021-03-03,gc1s,1,2021-03-17,0.006585849166620861,1,0.036233527592907634,10,1.5,1.0,0.12508526826708644
2021-03-04,gc1s,1,2021-03-18,0.018698183104071564,1,0.03573711221551119,10,1.5,1.0,0.1151679128951856
2021-03-05,gc1s,1,2021-03-19,0.02543420665253371,1,0.035040041054746875,10,1.5,1.0,0.10828086055358782
2021-03-08,gc1s,1,2021-03-22,0.0358164481536718,1,0.03484852020557167,10,1.5,1.0,0.10222025449298178
2021-03-09,gc1s,1,2021-03-23,0.004776049852727171,1,0.03775166568849045,10,1.5,1.0,0.09933425160697888
2021-03-10,gc1s,1,2021-03-24,0.006620978042707781,1,0.03712553189258148,10,1.5,1.0,0.09933425160697888
2021-03-11,gc1s,1,2021-03-25,0.0014512945519538079,1,0.03641738721543585,10,1.5,1.0,0.10222025449298176
2021-03-12,gc1s,1,2021-03-26,0.007379099244922749,1,0.035696218095472486,10,1.5,1.0,0.10828086055358783
2021-03-15,gc1s,1,2021-03-29,-0.009706121012238556,0,0.0352697514490115,10,1.5,1.0,0.11819821592548864
2021-03-16,gc1s,1,2021-03-30,-0.02718088721303269,0,0.03460355430436059,10,1.5,1.0,0.13266102584284403
2021-03-17,gc1s,1,2021-03-31,-0.007923743920002835,0,0.03392250662453489,10,1.5,1.0,0.16985110848747212
2021-03-18,gc1s,1,2021-04-01,-0.003637172317688009,0,0.033366983769895664,10,1.5,1.0,0.25249573658664565
2021-03-19,gc1s,1,2021-03-30,-0.03321318117863148,0,0.03295259549651171,10,1.5,1.0,0.14831800144300145
2021-04-06,gc1s,-1,2021-04-20,-0.02030981067185844,0,0.03215832708446963,10,1.5,1.0,0.4242424242424242
2021-04-07,gc1s,-1,2021-04-21,-0.02957050987342069,0,0.03152214884640912,10,1.5,1.0,0.37878787878787884
2021-04-09,gc1s,-1,2021-04-23,-0.018913342502491215,0,0.031239673961859494,10,1.5,1.0,0.46969696969696967
2021-05-07,gc1s,1,2021-05-21,0.02479113197888827,1,0.02862291137778129,10,1.5,1.0,0.46082251082251097
2021-05-12,gc1s,1,2021-05-25,0.041410965773410524,1,0.027541589571764804,10,1.5,1.0,0.2402380952380952
2021-05-13,gc1s,1,2021-05-25,0.04072582698634686,1,0.026997010250310243,10,1.5,1.0,0.21137566137566138
2021-05-17,gc1s,1,2021-06-01,0.01883629319076574,1,0.02778750500414399,10,1.5,1.0,0.19112554112554114
2021-05-18,gc1s,1,2021-06-02,0.021238194573510283,1,0.027255600032335094,10,1.5,1.0,0.1865800865800866
2021-05-19,gc1s,1,2021-06-03,-0.005519200017004233,0,0.02692757143084145,10,1.5,1.0,0.19112554112554114
2021-05-20,gc1s,1,2021-06-04,0.004194601135999898,1,0.026417009013893072,10,1.5,1.0,0.20627705627705628
2021-05-28,gc1s,1,2021-06-14,-0.02067915814026644,0,0.024034981439884622,10,1.5,1.0,0.3772727272727273
2021-06-01,gc1s,1,2021-06-15,-0.02551181103406497,0,0.023593618603450713,10,1.5,1.0,0.45
2021-08-03,gc1s,-1,2021-08-09,0.04828840748017571,1,0.025656530514519053,10,1.5,1.0,0.5666666666666667
2021-08-04,gc1s,-1,2021-08-09,0.04849820887570555,1,0.02514908053228219,10,1.5,1.0,0.4583333333333333
2021-08-09,gc1s,1,2021-08-23,0.046220677669913,1,0.030895032951779814,10,1.5,1.0,0.28787878787878785
2021-08-10,gc1s,1,2021-08-24,0.04434948316532017,1,0.030439030534332213,10,1.5,1.0,0.28787878787878785
2021-08-11,gc1s,1,2021-08-25,0.021502309923518537,1,0.031100448334099987,10,1.5,1.0,0.28787878787878785
2021-08-12,gc1s,1,2021-08-26,0.02477451764486971,1,0.03048530171455882,10,1.5,1.0,0.3484848484848485
2021-09-20,gc1s,1,2021-10-04,0.002154439272686437,1,0.02915163855041969,10,1.5,1.0,0.28279220779220776
2021-09-21,gc1s,1,2021-09-29,-0.031098864028045625,0,0.029101392416313078,10,1.5,1.0,0.2454081632653061
2021-09-22,gc1s,1,2021-09-29,-0.031425680244746235,0,0.02852885710986297,10,1.5,1.0,0.20297619047619045
2021-09-23,gc1s,1,2021-10-07,0.005372042529322885,1,0.029682902941208705,10,1.5,1.0,0.1466810966810967
2021-09-24,gc1s,1,2021-10-08,0.003253981844052456,1,0.02912412427062577,10,1.5,1.0,0.13405483405483407
2021-09-27,gc1s,1,2021-10-11,0.0021118721442197064,1,0.028555520326102788,10,1.5,1.0,0.12723665223665226
2021-09-28,gc1s,1,2021-10-12,0.012546762595731842,1,0.02836598190464174,10,1.5,1.0,0.12507215007215008
2021-09-29,gc1s,1,2021-10-13,0.041673921889797017,1,0.028166301213198377,10,1.5,1.0,0.12723665223665223
2021-09-30,gc1s,1,2021-10-14,0.023278315309162467,1,0.030541413417630912,10,1.5,1.0,0.13405483405483404
2021-10-01,gc1s,1,2021-10-15,0.005630118292338615,1,0.029949763831412124,10,1.5,1.0,0.14379509379509378
2021-10-05,gc1s,1,2021-10-19,0.005451757625511755,1,0.029068872698828067,10,1.5,1.0,0.18167388167388165
2021-10-06,gc1s,1,2021-10-20,0.013111590411583496,1,0.028499931247805654,10,1.5,1.0,0.21576479076479077
2021-10-07,gc1s,1,2021-10-21,0.012903592537659936,1,0.027942786993675924,10,1.5,1.0,0.29657287157287154
2021-11-10,gc1s,1,2021-11-23,-0.03489693231488089,0,0.028087509048552672,10,1.5,1.0,1.0
2022-01-24,gc1s,1,2022-01-27,-0.026670542136947528,0,0.026300863609383808,10,1.5,1.0,0.625
2022-01-25,gc1s,1,2022-01-27,-0.03234501346792251,0,0.025974754416104844,10,1.5,1.0,0.5
2022-02-16,gc1s,1,2022-03-01,0.038632113279506,1,0.025687147792919068,10,1.5,1.0,0.5648148148148148
2022-02-22,gc1s,1,2022-03-07,0.04639823843688018,1,0.025898374743154734,10,1.5,1.0,0.31666666666666665
2022-02-24,gc1s,1,2022-03-08,0.06073820277603059,1,0.025216779044369704,10,1.5,1.0,0.2962962962962963
2022-02-25,gc1s,1,2022-03-07,0.05737444373623246,1,0.02830565947465469,10,1.5,1.0,0.2619047619047619
2022-03-03,gc1s,1,2022-03-08,0.05547807221820644,1,0.03047736915647752,10,1.5,1.0,0.3125
2022-03-22,gc1s,1,2022-04-05,0.0002562035483437697,1,0.037125052957103194,10,1.5,1.0,1.0
2022-04-25,gc1s,1,2022-05-09,-0.01972573838763425,0,0.033050447812296206,10,1.5,1.0,0.4196969696969697
2022-04-27,gc1s,1,2022-05-11,-0.018531264892519883,0,0.03224560873683194,10,1.5,1.0,0.2742424242424243
2022-04-28,gc1s,1,2022-05-12,-0.03526674773697236,0,0.031635344676318004,10,1.5,1.0,0.24696969696969698
2022-05-02,gc1s,1,2022-05-16,-0.02661515346558263,0,0.034883477075692455,10,1.5,1.0,0.22272727272727277
2022-05-09,gc1s,1,2022-05-23,-0.005810825358204097,0,0.032834133308674,10,1.5,1.0,0.1878787878787879
2022-05-10,gc1s,1,2022-05-24,0.013253666489402294,1,0.03259865783347549,10,1.5,1.0,0.1878787878787879
2022-05-12,gc1s,1,2022-05-26,0.012800672873406027,1,0.03300725042058356,10,1.5,1.0,0.196969696969697
2022-05-13,gc1s,1,2022-05-27,0.023860859865592943,1,0.03266857900018496,10,1.5,1.0,0.2090909090909091
2022-05-17,gc1s,1,2022-06-01,0.013124844546921421,1,0.03167096523651987,10,1.5,1.0,0.22575757575757577
2022-05-18,gc1s,1,2022-06-02,0.02725921031111489,1,0.031043756880829557,10,1.5,1.0,0.23787878787878788
2022-05-31,gc1s,1,2022-06-14,-0.018881194546325752,0,0.029193172189157967,10,1.5,1.0,0.27575757575757576
2022-06-01,gc1s,1,2022-06-15,-0.01574079081950508,0,0.02862114163286844,10,1.5,1.0,0.26363636363636367
2022-06-03,gc1s,1,2022-06-17,-0.005188628264876427,0,0.029427548219811982,10,1.5,1.0,0.25606060606060604
2022-06-07,gc1s,1,2022-06-22,-0.007397008806681482,0,0.028518887856125094,10,1.5,1.0,0.2560606060606061
2022-06-14,gc1s,1,2022-06-29,0.0022056796194087624,1,0.031038213953111477,10,1.5,1.0,0.3696969696969697
2022-06-15,gc1s,1,2022-06-30,-0.006759727418460648,0,0.03056091464001223,10,1.5,1.0,0.4424242424242424
2020-01-03,si1s,1,2020-01-17,-0.004297284904767884,0,0.03475569354316459,10,1.5,1.0,0.2815295815295815
2020-01-06,si1s,1,2020-01-21,-0.020408162607064684,0,0.03406746352269626,10,1.5,1.0,0.2007215007215007
2020-01-07,si1s,1,2020-01-14,-0.03539390057048575,0,0.03396981787363381,10,1.5,1.0,0.20297619047619045
2020-01-08,si1s,1,2020-01-23,-0.018605162738730807,0,0.0344743994861566,10,1.5,1.0,0.14415584415584418
2020-01-09,si1s,1,2020-01-24,0.009868421488150592,1,0.0349315938532996,10,1.5,1.0,0.13051948051948054
2020-01-10,si1s,1,2020-01-27,-0.0027064342006315467,0,0.0346393528946835,10,1.5,1.0,0.12142857142857144
2020-01-13,si1s,1,2020-01-28,-0.029895533091698012,0,0.034252774783564414,10,1.5,1.0,0.11536796536796538
2020-01-14,si1s,1,2020-01-29,-0.01437267483829563,0,0.034868605717756164,10,1.5,1.0,0.1124819624819625
2020-01-16,si1s,-1,2020-01-31,-0.004069346825164244,0,0.03455022860730182,10,1.5,1.0,0.10732323232323235
2020-01-17,si1s,-1,2020-02-03,0.022298455028108788,1,0.03411909793585694,10,1.5,1.0,0.10505050505050506
2020-01-21,si1s,1,2020-02-04,-0.013870170670226112,0,0.03484632426396698,10,1.5,1.0,0.10404040404040406
2020-01-22,si1s,1,2020-02-05,-0.012676688297285188,0,0.03415920509745782,10,1.5,1.0,0.10303030303030303
2020-01-23,si1s,1,2020-02-06,-0.0006169733785263976,0,0.03348349474300018,10,1.5,1.0,0.10202020202020202
2020-01-24,si1s,1,2020-01-28,-0.036161873335712635,0,0.03418023933879842,10,1.5,1.0,0.10000000000000002
2020-01-27,si1s,-1,2020-02-10,0.01500886246210864,1,0.03360272266719773,10,1.5,1.0,0.10202020202020202
2020-01-28,si1s,-1,2020-02-11,-0.00796196618575884,0,0.039284441047399386,10,1.5,1.0,0.10202020202020202
2020-01-29,si1s,-1,2020-02-12,-0.0005718540273800254,0,0.038529826781676164,10,1.5,1.0,0.10202020202020202
2020-01-30,si1s,-1,2020-02-13,0.020731436295297168,1,0.041799460058321365,10,1.5,1.0,0.10101010101010101
2020-01-31,si1s,-1,2020-02-14,0.01543415563002204,1,0.040972407487716314,10,1.5,1.0,0.1
2020-02-03,si1s,-1,2020-02-18,-0.02716468525761817,0,0.042013596599131314,10,1.5,1.0,0.10101010101010101
2020-02-04,si1s,-1,2020-02-19,-0.04270827414281819,0,0.04135696440076107,10,1.5,1.0,0.10202020202020202
2020-02-05,si1s,1,2020-02-20,0.04073400784064263,1,0.04057057016004468,10,1.5,1.0,0.10429292929292931
2020-02-06,si1s,1,2020-02-21,0.03995959147057371,1,0.04050188618693657,10,1.5,1.0,0.10656565656565657
2020-02-07,si1s,1,2020-02-24,0.0669229042486037,1,0.039963589506567275,10,1.5,1.0,0.10883838383838383
2020-02-11,si1s,1,2020-02-24,0.07268284435511907,1,0.039109837202674025,10,1.5,1.0,0.11080246913580247
2020-02-12,si1s,-1,2020-02-19,-0.0465222615789862,0,0.038485930724120175,10,1.5,1.0,0.10444444444444445
2020-02-13,si1s,1,2020-02-24,0.0713434362993477,1,0.03800002861478198,10,1.5,1.0,0.1138888888888889
2020-02-14,si1s,1,2020-02-24,0.06439607652145529,1,0.03747465305574449,10,1.5,1.0,0.1162037037037037
2020-02-19,si1s,-1,2020-02-28,0.10523241557204688,1,0.03893972613815073,10,1.5,1.0,0.14231150793650793
2020-02-20,si1s,-1,2020-02-28,0.10562316497531254,1,0.038172604878853565,10,1.5,1.0,0.14676870748299317
